"phase2a1_record_id","query_id","search_date","search_source","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_depth","full_text_access_status","evidence_location","proposed_corpus_record","raw_snapshot","notes"
"A1AC-0389","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Change-point estimation from indirect observations. 1. Minimax complexity","Alexander Goldenshluger; Anatoli Juditsky; A. B. Tsybakov; Assaf Zeevi","2008","10.1214/07-aihp110","https://openalex.org/W2077993083","A1AC-DUP-0333","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0390","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Change-point estimation from indirect observations. 2. Adaptation","A. Goldenshluger; Anatoli Juditsky; A. Tsybakov; Assaf Zeevi","2008","10.1214/07-aihp144","https://openalex.org/W2080948300","A1AC-DUP-0334","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0391","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Least Favorable Pairs for Special Capacities","Helmut Rieder","1977","10.1214/aos/1176343947","https://openalex.org/W2089481664","A1AC-DUP-0295","DUPLICATE","DUPLICATE_OF_A1AC-0344","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0392","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Adaptive Filtering and Change Detection","Fredrik Gustafsson","2001","10.1002/0470841613","https://openalex.org/W2128519721","A1AC-DUP-0335","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0393","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","On the construction of least favourable pairs of distributions","F. Österreicher","1978","10.1007/bf00535275","https://openalex.org/W2147358193","A1AC-DUP-0291","DUPLICATE","DUPLICATE_OF_A1AC-0340","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0394","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Optimal Change‐point Estimation in Inverse Problems","Michael H. Neumann","1997","10.1111/1467-9469.00077","https://openalex.org/W2151603953","A1AC-DUP-0336","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0395","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Vitesses maximales de décroissance des erreurs et tests optimaux associés","Lucien Birgé","1981","10.1007/bf00532119","https://openalex.org/W2169331525","A1AC-DUP-0337","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0396","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","The CVX Users' Guide","Michael C. Grant; Stephen Boyd","2015","https://openalex.org/W2183391274","https://openalex.org/W2183391274","A1AC-DUP-0338","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0397","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","","","","https://openalex.org/W2502276222","https://openalex.org/W2502276222","A1AC-DUP-0339","FULL_TEXT_UNAVAILABLE","OPENALEX_REFERENCED_WORK_ID_NOW_RETURNS_404; BIBLIOGRAPHIC_IDENTITY_UNRESOLVED","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_seed.json",""
"A1AC-0398","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Eine parameterfreie Theorie der ungünstigsten Verteilungen für das Testen von Hypothesen","Verena Baumann","1968","10.1007/bf00538385","https://openalex.org/W2913942227","A1AC-DUP-0340","FULL_TEXT_UNAVAILABLE","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED_OR_NOT_INSPECTABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Potentially relevant foundational source retained without guarantee coding; it cannot support a substantive synthesis conclusion."
"A1AC-0399","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","","","","https://openalex.org/W3099285486","https://openalex.org/W3099285486","A1AC-DUP-0341","FULL_TEXT_UNAVAILABLE","OPENALEX_REFERENCED_WORK_ID_NOW_RETURNS_404; BIBLIOGRAPHIC_IDENTITY_UNRESOLVED","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_seed.json",""
"A1AC-0400","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","NONPARAMETRIC ESTIMATION BY CONVEX PROGRAMMING","Anatoli Juditsky; Arkadi Nemirovski","2009","https://openalex.org/W3102622251","https://openalex.org/W3102622251","A1AC-DUP-0342","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0401","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","Change-Point Detection in Multichannel and Distributed Systems","Nitis Mukhopadhyay; Sujay Datta; Saibal Chattopadhyay","2004","10.1201/9781482276572-24","https://openalex.org/W4239709767","A1AC-DUP-0343","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0402","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","On the Existence of Least Favorable Distributions","E. L. Lehmann","1952","10.1214/aoms/1177729385","https://openalex.org/W4256287791","A1AC-DUP-0344","FULL_TEXT_UNAVAILABLE","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED_OR_NOT_INSPECTABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_metadata.json","Potentially relevant foundational source retained without guarantee coding; it cannot support a substantive synthesis conclusion."
"A1AC-0403","PHASE2A1-SEARCH-0019","2026-07-31","OpenAlex backward citation","","","","https://openalex.org/W4297563847","https://openalex.org/W4297563847","A1AC-DUP-0345","FULL_TEXT_UNAVAILABLE","OPENALEX_REFERENCED_WORK_ID_NOW_RETURNS_404; BIBLIOGRAPHIC_IDENTITY_UNRESOLVED","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0019_openalex_backward_seed.json",""
"A1AC-0404","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","A General Class of Coefficients of Divergence of One Distribution from Another","Syed Mustafa Ali; S. D. Silvey","1966","10.1111/j.2517-6161.1966.tb00626.x","https://openalex.org/W152055444","A1AC-DUP-0346","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0405","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Concentration Inequalities and Model Selection","Massart, Pascal; Jean Picard","2007","10.1007/978-3-540-48503-2","https://openalex.org/W156419107","A1AC-DUP-0347","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0406","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Introduction to Nonparametric Estimation","Alexandre B. Tsybakov","2008","10.1007/b13794","https://openalex.org/W1511694993","A1AC-DUP-0348","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0407","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Information-theoretic determination of minimax rates of convergence","Yuhong Yang; Andrew R. Barron","1999","10.1214/aos/1017939142","https://openalex.org/W1524622012","A1AC-DUP-0349","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0408","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Asymptotic Methods in Statistical Decision Theory","Lucien Le Cam","1986","10.1007/978-1-4612-4946-7","https://openalex.org/W1535258871","A1AC-DUP-0303","DUPLICATE","DUPLICATE_OF_A1AC-0354","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0409","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Assouad, Fano, and Le Cam","Bin Yu","1997","10.1007/978-1-4612-1880-7_29","https://openalex.org/W1538452572","A1AC-DUP-0161","DUPLICATE","DUPLICATE_OF_A1AC-0185","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0410","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Statistical Estimation: Asymptotic Theory","","2014","10.1201/b16414-10","https://openalex.org/W1555033159","A1AC-DUP-0350","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0411","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Convex Bodies: The Brunn–Minkowski Theory","Rolf Schneider","1993","10.1017/cbo9780511526282","https://openalex.org/W1571966798","A1AC-DUP-0351","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0412","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Approximation dans les espaces métriques et théorie de l’estimation","Lucien Birgé","1983","10.1007/bf00532480","https://openalex.org/W1854990296","A1AC-DUP-0266","DUPLICATE","DUPLICATE_OF_A1AC-0311","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0413","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","ε-Entropy of convex sets and functions","E. M. Bronshteîn","1976","10.1007/bf00967858","https://openalex.org/W1998643067","A1AC-DUP-0352","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0414","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Convergence of Estimates Under Dimensionality Restrictions","Lucien LeCam","1973","10.1214/aos/1193342380","https://openalex.org/W2004060143","A1AC-DUP-0290","DUPLICATE","DUPLICATE_OF_A1AC-0338","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0415","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","On adaptive estimation of probability density functions","И. А. Ибрагимов","2010","10.1007/s10958-010-9938-5","https://openalex.org/W2022576228","A1AC-DUP-0353","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0416","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","A Lower Bound on the Risks of Non-Parametric Estimates of Densities in the Uniform Metric","R. Z. Khas’minskiĭ","1979","10.1137/1123095","https://openalex.org/W2025183578","A1AC-DUP-0354","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0417","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Optimal rates of convergence for covariance matrix estimation","T. Tony Cai; Cun-Hui Zhang; Harrison H. Zhou","2010","10.1214/09-aos752","https://openalex.org/W2072207996","A1AC-DUP-0355","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0418","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Convergence of algorithms for reconstructing convex bodies and directional measures","Richard J. Gardner; Markus Kiderlen; Peyman Milanfar","2006","10.1214/009053606000000335","https://openalex.org/W2086117410","A1AC-DUP-0356","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0419","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","Elements of Information Theory","Thomas M. Cover; Joy A. Thomas","2001","10.1002/0471200611","https://openalex.org/W2099111195","A1AC-DUP-0357","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0420","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","A New Lower Bound for Multiple Hypothesis Testing","Lucien Birgé","2005","10.1109/tit.2005.844101","https://openalex.org/W2101412426","A1AC-DUP-0165","DUPLICATE","DUPLICATE_OF_A1AC-0191","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0421","PHASE2A1-SEARCH-0065","2026-07-31","OpenAlex backward citation","On estimating a density using Hellinger distance and some other strange facts","Lucien Birgé","1986","10.1007/bf00332312","https://openalex.org/W2116278188","A1AC-DUP-0358","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0065_guntuboyina_backward_metadata.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
