"workstream_record_id","query_id","search_source","search_date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_corpus_id","raw_result_file","notes"
"C0710","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","The use of partial least squares path modeling in international marketing","Jörg Henseler; Christian M. Ringle; Rudolf R. Sinkovics","2009","10.1108/s1474-7979(2009)0000020014","https://openalex.org/W2098419406","C-DUP-0298","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0711","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Statistical Modeling: The Two Cultures (with comments and a rejoinder by the author)","Leo Breiman","2001","10.1214/ss/1009213726","https://openalex.org/W2084341220","C-DUP-0289","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0712","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Molecular Docking and Structure-Based Drug Design Strategies","Leonardo L. G. Ferreira; Ricardo Nascimento dos Santos; Glaucius Oliva; Adriano D. Andricopulo","2015","10.3390/molecules200713384","https://openalex.org/W1653739410","C-DUP-0601","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0713","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Reversal of Fortune: Geography and Institutions in the Making of the Modern World Income Distribution","Daron Acemoğlu; Simon Johnson; Robinson James","2001","10.3386/w8460","https://openalex.org/W3021593216","C-DUP-0602","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0714","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Challenges in Combining Projections from Multiple Climate Models","Reto Knutti; Reinhard Furrer; Claudia Tebaldi; Jan Čermák; Gerald A. Meehl","2009","10.1175/2009jcli3361.1","https://openalex.org/W2004053254","C-DUP-0297","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0715","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment","Raj Chetty; Nathaniel Hendren; Lawrence F. Katz","2016","10.1257/aer.20150572","https://openalex.org/W1484598383","C-DUP-0204","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0716","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Promoting novelty, rigor, and style in energy social science: Towards codes of practice for appropriate methods and research design","Benjamin K. Sovacool; Jonn Axsen; Steve Sorrell","2018","10.1016/j.erss.2018.07.007","https://openalex.org/W2895330846","C-DUP-0603","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0717","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","An overview of structural equation modeling: its beginnings, historical development, usefulness and controversies in the social sciences","Piotr Tarka","2017","10.1007/s11135-017-0469-8","https://openalex.org/W2570564972","C-DUP-0604","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0718","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","The Community Land Model Version 5: Description of New Features, Benchmarking, and Impact of Forcing Uncertainty","David M. Lawrence; Rosie A. Fisher; Charles D. Koven; Keith W. Oleson; Sean Swenson; Gordon B. Bonan; Nathan Collier; Bardan Ghimire; Leo van Kampenhout; Daniel Kennedy; Erik Kluzek; Peter Lawrence; Fang Li; Hong‐Yi Li; Danica Lombardozzi; W. J. Riley; William J. Sacks; Mingjie Shi; Mariana Vertenstein; William R. Wieder; Chonggang Xu; Ashehad A. Ali; Andrew M. Badger; Gautam Bisht; M. R. van den Broeke; Michael A. Brunke; Sean P. Burns; Jonathan Buzan; Martyn Clark; Anthony P Craig; Kyla M. Dahlin; Beth Drewniak; Joshua B. Fisher; M. Flanner; A. M. Fox; Pierre Gentine; Forrest M. Hoffman; G. Keppel‐Aleks; Ryan Knox; Sanjiv Kumar; Jan T. M. Lenaerts; L. Ruby Leung; William H. Lipscomb; Yaqiong Lü; Ashutosh Pandey; Jon D. Pelletier; J. Perket; James T. Randerson; Daniel Ricciuto; Benjamin M. Sanderson; A. G. Slater; Z. M. Subin; Jinyun Tang; R. Quinn Thomas; Maria Val Martin; Xubin Zeng","2019","10.1029/2018ms001583","https://openalex.org/W2981104727","C-DUP-0605","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0719","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Molecular evolution of a novel hyperactive Sleeping Beauty transposase enables robust stable gene transfer in vertebrates","Lajos Mátés; Marinee Chuah; Eyayu Belay; Boris Jerchow; Namitha Manoj; Abel Acosta‐Sanchez; Dawid P. Grzela; Andrea Schmitt; Katja Becker; Janka Mátrai; Ling Ma; Ermira Samara-Kuko; Conny Gysemans; Diana Pryputniewicz; Csaba Miskey; Bradley S. Fletcher; Thierry VandenDriessche; Zoltán Ivics; Zsuzsanna Izsvák","2009","10.1038/ng.343","https://openalex.org/W2129042241","C-DUP-0606","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0720","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","CHARMM: The biomolecular simulation program","Bernard R. Brooks; Charles L. Brooks; Alexander D. MacKerell; Lennart Nilsson; Robert J. Petrella; Benoı̂t Roux; Youngdo Won; Georgios Archontis; Christian Bartels; Stefan Boresch; Amedeo Caflisch; Leo S. D. Caves; Qiang Cui; Aaron R. Dinner; Michael Feig; Stefan Fischer; Jun Gao; Milan Hodošček; Wonpil Im; Krzysztof Kuczera; Themis Lazaridis; Jianpeng Ma; Victor Ovchinnikov; Emanuele Paci; Richard W. Pastor; Carol Beth Post; Jingzhi Pu; Michael Schaefer; Bruce Tidor; Richard M. Venable; H. Lee Woodcock; Xiaojing Wu; Wei Yang; Darrin M. York; Martin Karplus","2009","10.1002/jcc.21287","https://openalex.org/W2132262459","C-DUP-0607","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0721","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","SimLex-999: Evaluating Semantic Models With (Genuine) Similarity Estimation","Felix Hill; Roi Reichart; Anna Korhonen","2015","10.1162/coli_a_00237","https://openalex.org/W1854884267","C-DUP-0608","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0722","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","","Jörg Henseler; Christian M. Ringle; Rudolf R. Sinkovics","2009","10.1108/s1474-7979(2009)0000020014","https://openalex.org/W3122877168","C-DUP-0298","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0723","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","What’s in a p? Reassessing best practices for conducting and reporting hypothesis-testing research","Klaus E. Meyer; A. van Witteloostuijn; Sjoerd Beugelsdijk","2017","10.1057/s41267-017-0078-8","https://openalex.org/W2615383388","C-DUP-0609","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0724","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","A review of global terrestrial evapotranspiration: Observation, modeling, climatology, and climatic variability","Kaicun Wang; Robert E. Dickinson","2012","10.1029/2011rg000373","https://openalex.org/W2167453193","C-DUP-0610","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0725","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Double/Debiased Machine Learning for Treatment and Structural Parameters","Victor Chernozhukov; Denis Chetverikov; Mert Demirer; Esther Duflo; Christian Hansen; Whitney K. Newey; James M. Robins","2017","10.3386/w23564","https://openalex.org/W2890118063","C-DUP-0560","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0726","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Partial least squares path modeling: Time for some serious second thoughts","Mikko Rönkkö; Cameron N. McIntosh; John Antonakis; Jeffrey R. Edwards","2016","10.1016/j.jom.2016.05.002","https://openalex.org/W2467386812","C-DUP-0611","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0727","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Additive logistic regression: a statistical view of boosting (With discussion and a rejoinder by the authors)","Jerome H. Friedman; Trevor Hastie; Robert Tibshirani","2000","10.1214/aos/1016218223","https://openalex.org/W2024046085","C-DUP-0612","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0728","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","GPT-4 Technical Report","OpenAI; Achiam, Josh; Adler, Steven; Agarwal, Sandhini; Ahmad, Lama; Akkaya, Ilge; Aleman, Florencia Leoni; Almeida, Diogo; Altenschmidt, Janko; Altman, Sam; Anadkat, Shyamal; Avila, Red; Babuschkin, Igor; Balaji, Suchir; Balcom, Valerie; Baltescu, Paul; Bao, Haiming; Bavarian, Mohammad; Belgum, Jeff; Bello, Irwan; Berdine, Jake; Bernadett-Shapiro, Gabriel; Berner, Christopher; Bogdonoff, Lenny; Boiko, Oleg; Boyd, Madelaine; Brakman, Anna-Luisa; Brockman, Greg; Brooks, Tim; Brundage, Miles; Button, Kevin; Cai, Trevor; Campbell, Rosie; Cann, Andrew; Carey, Brittany; Carlson, Chelsea; Carmichael, Rory; Chan, Brooke; Chang, Che; Chantzis, Fotis; Chen, Derek; Chen, Sully; Chen, Ruby; Chen, Jason; Chen, Mark; Chess, Ben; Cho, Chester; Chu, Casey; Chung, Hyung Won; Cummings, Dave; Currier, Jeremiah; Dai, Yunxing; Decareaux, Cory; Degry, Thomas; Deutsch, Noah; Deville, Damien; Dhar, Arka; Dohan, David; Dowling, Steve; Dunning, Sheila; Ecoffet, Adrien; Eleti, Atty; Eloundou, Tyna; Farhi, David; Fedus, Liam; Felix, Niko; Fishman, Simón Posada; Forte, Juston; Fulford, Isabella; Gao, Leo; Georges, Elie; Gibson, Christian; Goel, Vik; Gogineni, Tarun; Goh, Gabriel; Gontijo-Lopes, Rapha; Gordon, Jonathan; Grafstein, Morgan; Gray, Scott; Greene, Ryan; Gross, Joshua; Gu, Shixiang Shane; Guo, Yufei; Hallacy, Chris; Han, Jesse; Harris, Jeff; He, Yuchen; Heaton, Mike; Heidecke, Johannes; Hesse, Chris; Hickey, Alan; Hickey, Wade; Hoeschele, Peter; Houghton, Brandon; Hsu, Kenny; Hu, Shengli; Hu, Xin; Huizinga, Joost; Jain, Shantanu; Jain, Shawn","2023","10.4230/lipics.cosit.2024.11","https://openalex.org/W4327810158","C-DUP-0613","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0729","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Predicting drug metabolism: experiment and/or computation?","Johannes Kirchmair; Andreas H. Göller; Dieter Lang; Jens Kunze; Bernard Testa; Ian D. Wilson; Robert C. Glen; Gisbert Schneider","2015","10.1038/nrd4581","https://openalex.org/W2069457036","C-DUP-0614","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0730","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Optimal Design for Degradation Tests Based on Gamma Processes With Random Effects","Chih‐Chun Tsai; Sheng‐Tsaing Tseng; N. Balakrishnan","2012","10.1109/tr.2012.2194351","https://openalex.org/W2069719474","C-DUP-0188","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0731","PHASE2-SEARCH-0082","OpenAlex","2026-07-31","Bayesian Item Response Modeling in <i>R</i> with <b>brms</b> and <i>Stan</i>","Paul‐Christian Bürkner","2021","10.18637/jss.v100.i05","https://openalex.org/W3214743865","C-DUP-0615","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0082_openalex.json"
"C0732","PHASE2-SEARCH-0083","Crossref","2026-07-31","Robust Kalman Filtering: Asymptotic Analysis of the Least Favorable Model","Mattia Zorzi; Bernard C. Levy","2018","10.1109/cdc.2018.8619658","10.1109/cdc.2018.8619658","C-DUP-0616","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0083_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0083_crossref.json"
